FlightId,Latitude,Longitude,Velocity,Type,Status
5001E5,38.12037,31.54181,446,FIXED WING,UNKNOWN
155C33,37.95790,32.50251,459,FIXED WING,UNKNOWN
5001E5,38.15039,31.49897,446,FIXED WING,UNKNOWN
155C33,37.97271,32.52645,462,FIXED WING,UNKNOWN
4BA995,40.83751,30.81390,430,FIXED WING,UNKNOWN
5001E5,38.19109,31.44048,446,FIXED WING,UNKNOWN
4BAA76,38.33297,30.15956,476,FIXED WING,UNKNOWN
155C33,37.98709,32.54969,463,FIXED WING,UNKNOWN
4BAA76,38.31276,30.17021,477,FIXED WING,UNKNOWN
4BA995,40.83776,30.81259,430,FIXED WING,UNKNOWN
5001E5,38.20514,31.42024,445,FIXED WING,UNKNOWN
155C33,37.99745,32.56646,464,FIXED WING,UNKNOWN
4BAA76,38.31056,30.17150,477,FIXED WING,UNKNOWN
5001E5,38.20663,31.41809,445,FIXED WING,UNKNOWN
4BA995,40.86795,30.64032,413,FIXED WING,UNKNOWN
155C33,38.01167,32.58951,466,FIXED WING,UNKNOWN
4BAA76,38.28926,30.18554,483,FIXED WING,UNKNOWN
4BA995,40.87033,30.61548,413,FIXED WING,UNKNOWN
5001E5,38.22972,31.38490,446,FIXED WING,UNKNOWN
155C33,38.02542,32.61180,467,FIXED WING,UNKNOWN
4BAA76,38.26808,30.20247,483,FIXED WING,UNKNOWN
507C42,40.87594,30.56540,407,FIXED WING,UNKNOWN
5001E5,38.25426,31.34955,445,FIXED WING,UNKNOWN
155C33,38.04109,32.63602,466,FIXED WING,UNKNOWN
4BAA76,38.24034,30.22970,488,FIXED WING,UNKNOWN
4BAA76,38.22078,30.25318,490,FIXED WING,UNKNOWN
5001E5,38.26978,31.32716,445,FIXED WING,UNKNOWN
155C33,38.05092,32.64804,464,FIXED WING,UNKNOWN
4BAA76,38.20821,30.27068,490,FIXED WING,UNKNOWN
507C42,40.62051,30.76384,479,FIXED WING,UNKNOWN
5001E5,38.29885,31.28524,445,FIXED WING,UNKNOWN
155C33,38.06960,32.66551,460,FIXED WING,UNKNOWN
507C42,40.60994,30.81365,481,FIXED WING,UNKNOWN
4BAA76,38.16426,30.34558,495,FIXED WING,UNKNOWN
155C33,38.09048,32.67919,455,FIXED WING,UNKNOWN
507C42,40.59622,30.87738,485,FIXED WING,UNKNOWN
4BAA76,38.13831,30.39029,496,FIXED WING,UNKNOWN
5001E5,38.30003,31.28357,445,FIXED WING,UNKNOWN
155C33,38.10439,32.68550,450,FIXED WING,UNKNOWN
5001E5,38.35453,31.20445,445,FIXED WING,UNKNOWN
507C42,40.59256,30.89453,485,FIXED WING,UNKNOWN
4BAA76,38.10864,30.44101,497,FIXED WING,UNKNOWN
155C33,38.12677,32.69163,444,FIXED WING,UNKNOWN
4BAA76,38.09779,30.45947,497,FIXED WING,UNKNOWN
5001E5,38.36580,31.18821,446,FIXED WING,UNKNOWN
507C42,40.58596,30.92539,484,FIXED WING,UNKNOWN
155C33,38.17072,32.69192,436,FIXED WING,UNKNOWN
507C42,40.57912,30.95741,482,FIXED WING,UNKNOWN
155C33,38.19439,32.68946,436,FIXED WING,UNKNOWN
5001E5,38.37995,31.16774,446,FIXED WING,UNKNOWN
4BAA76,38.08319,30.48425,498,FIXED WING,UNKNOWN
507C42,40.55533,31.06884,484,FIXED WING,UNKNOWN
5001E5,38.39516,31.14583,446,FIXED WING,UNKNOWN
155C33,38.20798,32.68779,434,FIXED WING,UNKNOWN
4BAA76,38.06822,30.50979,499,FIXED WING,UNKNOWN
507C42,40.54849,31.10086,488,FIXED WING,UNKNOWN
5001E5,38.40886,31.12606,448,FIXED WING,UNKNOWN
155C33,38.23004,32.68473,434,FIXED WING,UNKNOWN
4BAA76,38.05330,30.53539,498,FIXED WING,UNKNOWN
507C42,40.54356,31.12402,487,FIXED WING,UNKNOWN
4BAA76,38.04440,30.55065,498,FIXED WING,UNKNOWN
5001E5,38.41832,31.11238,448,FIXED WING,UNKNOWN
155C33,38.25239,32.68146,431,FIXED WING,UNKNOWN
507C42,40.53671,31.15610,487,FIXED WING,UNKNOWN
5001E5,38.43320,31.09088,449,FIXED WING,UNKNOWN
4BAA76,38.03057,30.57442,499,FIXED WING,UNKNOWN
155C33,38.26794,32.67913,431,FIXED WING,UNKNOWN
5001E5,38.44828,31.06940,450,FIXED WING,UNKNOWN
4BAA76,38.01416,30.60259,499,FIXED WING,UNKNOWN
507C42,40.51902,31.23819,487,FIXED WING,UNKNOWN
155C33,38.28978,32.67579,432,FIXED WING,UNKNOWN
507C42,40.51204,31.27045,489,FIXED WING,UNKNOWN
155C33,38.31143,32.67252,433,FIXED WING,UNKNOWN
4BAA76,38.00473,30.61884,499,FIXED WING,UNKNOWN
5001E5,38.45978,31.05414,450,FIXED WING,UNKNOWN
507C42,40.50576,31.29936,490,FIXED WING,UNKNOWN
155C33,38.33297,32.66928,432,FIXED WING,UNKNOWN
5001E5,38.47577,31.03440,451,FIXED WING,UNKNOWN
4BAA76,37.98967,30.64467,499,FIXED WING,UNKNOWN
507C42,40.50212,31.31622,489,FIXED WING,UNKNOWN
155C33,38.34508,32.66749,432,FIXED WING,UNKNOWN
4BAA76,37.97331,30.67257,498,FIXED WING,UNKNOWN
507C42,40.49478,31.35016,488,FIXED WING,UNKNOWN
5001E5,38.51065,30.99625,454,FIXED WING,UNKNOWN
507C42,40.48792,31.38189,488,FIXED WING,UNKNOWN
155C33,38.36755,32.66417,431,FIXED WING,UNKNOWN
4BAA76,37.94380,30.72286,498,FIXED WING,UNKNOWN
507C42,40.48302,31.40429,487,FIXED WING,UNKNOWN
5001E5,38.52946,30.97798,455,FIXED WING,UNKNOWN
155C33,38.38907,32.66098,431,FIXED WING,UNKNOWN
5001E5,38.54260,30.96616,456,FIXED WING,UNKNOWN
4BAA76,37.93323,30.74086,498,FIXED WING,UNKNOWN
507C42,40.47675,31.43301,486,FIXED WING,UNKNOWN
5001E5,38.56160,30.94968,456,FIXED WING,UNKNOWN
4BAA76,37.93268,30.74179,498,FIXED WING,UNKNOWN
155C33,38.40471,32.65871,432,FIXED WING,UNKNOWN
5001E5,38.58040,30.93317,456,FIXED WING,UNKNOWN
155C33,38.42594,32.65558,432,FIXED WING,UNKNOWN
4BAA76,37.89310,30.80931,498,FIXED WING,UNKNOWN
507C42,40.46297,31.49605,485,FIXED WING,UNKNOWN
155C33,38.44735,32.65247,438,FIXED WING,UNKNOWN
4BAA76,37.87788,30.83522,498,FIXED WING,UNKNOWN
155C33,38.49172,32.64606,444,FIXED WING,UNKNOWN
507C42,40.45203,31.54643,481,FIXED WING,UNKNOWN
5001E5,38.58124,30.93243,456,FIXED WING,UNKNOWN
155C33,38.50629,32.64398,448,FIXED WING,UNKNOWN
4BAA76,37.86388,30.85902,497,FIXED WING,UNKNOWN
507C42,40.44493,31.57904,480,FIXED WING,UNKNOWN
5001E5,38.61275,30.90430,456,FIXED WING,UNKNOWN
155C33,38.52891,32.64075,454,FIXED WING,UNKNOWN
5001E5,38.63177,30.88729,457,FIXED WING,UNKNOWN
4BAA76,37.84868,30.88485,497,FIXED WING,UNKNOWN
507C42,40.43857,31.60834,480,FIXED WING,UNKNOWN
155C33,38.55303,32.63733,458,FIXED WING,UNKNOWN
5001E5,38.64897,30.87189,457,FIXED WING,UNKNOWN
155C33,38.57053,32.63483,459,FIXED WING,UNKNOWN
4BAA76,37.84044,30.89882,497,FIXED WING,UNKNOWN
507C42,40.43355,31.63132,479,FIXED WING,UNKNOWN
155C33,38.59236,32.63172,460,FIXED WING,UNKNOWN
4BAA76,37.57738,31.34286,496,FIXED WING,UNKNOWN
507C42,40.42727,31.65985,477,FIXED WING,UNKNOWN
5001E5,38.66108,30.86115,457,FIXED WING,UNKNOWN
4BAA76,37.53191,31.41903,496,FIXED WING,UNKNOWN
155C33,38.61461,32.62856,461,FIXED WING,UNKNOWN
507C42,40.42075,31.68969,476,FIXED WING,UNKNOWN
5001E5,38.68039,30.84400,457,FIXED WING,UNKNOWN
4BAA76,37.52241,31.43493,496,FIXED WING,UNKNOWN
507C42,40.41344,31.72252,476,FIXED WING,UNKNOWN
155C33,38.63775,32.62531,460,FIXED WING,UNKNOWN
5001E5,38.69943,30.82704,458,FIXED WING,UNKNOWN
4BAA76,37.50686,31.46102,496,FIXED WING,UNKNOWN
507C42,40.40972,31.73938,474,FIXED WING,UNKNOWN
155C33,38.65218,32.62323,461,FIXED WING,UNKNOWN
5001E5,38.71335,30.81468,458,FIXED WING,UNKNOWN
4BAA76,37.43646,31.57850,496,FIXED WING,UNKNOWN
5001E5,38.73138,30.79862,458,FIXED WING,UNKNOWN
4BAA76,37.42712,31.59411,496,FIXED WING,UNKNOWN
155C33,38.67558,32.61990,461,FIXED WING,UNKNOWN
5001E5,38.75020,30.78190,458,FIXED WING,UNKNOWN
4BAA76,37.41222,31.61895,496,FIXED WING,UNKNOWN
155C33,38.69861,32.61662,460,FIXED WING,UNKNOWN
5001E5,38.78942,30.74701,459,FIXED WING,UNKNOWN
4BAA76,37.39718,31.64397,496,FIXED WING,UNKNOWN
155C33,38.71550,32.61423,459,FIXED WING,UNKNOWN
5001E5,38.80204,30.73578,459,FIXED WING,UNKNOWN
4BAA76,37.38625,31.66207,495,FIXED WING,UNKNOWN
155C33,38.73761,32.61106,458,FIXED WING,UNKNOWN
4BAA76,37.37218,31.68541,495,FIXED WING,UNKNOWN
5001E5,38.82170,30.71831,460,FIXED WING,UNKNOWN
507C42,40.40332,31.76837,473,FIXED WING,UNKNOWN
4BAA76,37.34074,31.73728,495,FIXED WING,UNKNOWN
507C42,40.39663,31.79861,473,FIXED WING,UNKNOWN
5001E5,38.84116,30.70171,460,FIXED WING,UNKNOWN
507C42,40.39160,31.82098,472,FIXED WING,UNKNOWN
155C33,38.78463,32.60437,461,FIXED WING,UNKNOWN
4BAA76,37.32623,31.76124,495,FIXED WING,UNKNOWN
507C42,40.37210,31.90829,470,FIXED WING,UNKNOWN
507C42,40.30749,32.20792,471,FIXED WING,UNKNOWN
155C33,38.80753,32.60107,461,FIXED WING,UNKNOWN
4BAA76,37.31530,31.77927,495,FIXED WING,UNKNOWN
5001E5,38.85575,30.69018,461,FIXED WING,UNKNOWN
507C42,40.30334,32.22971,472,FIXED WING,UNKNOWN
155C33,38.82436,32.59864,461,FIXED WING,UNKNOWN
507C42,40.29808,32.25732,474,FIXED WING,UNKNOWN
4BAA76,37.28420,31.83062,495,FIXED WING,UNKNOWN
5001E5,38.87466,30.67634,462,FIXED WING,UNKNOWN
155C33,38.84697,32.59542,457,FIXED WING,UNKNOWN
507C42,40.28603,32.32009,478,FIXED WING,UNKNOWN
4BAA76,37.27470,31.84632,495,FIXED WING,UNKNOWN
507C42,40.27982,32.35217,480,FIXED WING,UNKNOWN
155C33,38.86986,32.59216,454,FIXED WING,UNKNOWN
5001E5,38.89589,30.66235,463,FIXED WING,UNKNOWN
5001E5,38.91737,30.64875,463,FIXED WING,UNKNOWN
4BAA76,37.27317,31.84883,495,FIXED WING,UNKNOWN
507C42,40.27597,32.37178,481,FIXED WING,UNKNOWN
155C33,38.88653,32.58978,454,FIXED WING,UNKNOWN
4BAA76,37.24342,31.89781,495,FIXED WING,UNKNOWN
507C42,40.26988,32.40308,481,FIXED WING,UNKNOWN
4BAA76,37.22792,31.92334,495,FIXED WING,UNKNOWN
5001E5,38.92968,30.64093,464,FIXED WING,UNKNOWN
155C33,38.90836,32.58664,454,FIXED WING,UNKNOWN
4BAA76,37.22104,31.93474,495,FIXED WING,UNKNOWN
155C33,38.93140,32.58331,455,FIXED WING,UNKNOWN
155C33,38.95514,32.57990,455,FIXED WING,UNKNOWN
4BAA76,37.20510,31.96090,495,FIXED WING,UNKNOWN
507C42,40.26347,32.43488,482,FIXED WING,UNKNOWN
5001E5,38.93047,30.64038,463,FIXED WING,UNKNOWN
155C33,38.96841,32.57800,456,FIXED WING,UNKNOWN
155C33,38.99146,32.57465,456,FIXED WING,UNKNOWN
4BAA76,37.16446,32.02784,495,FIXED WING,UNKNOWN
5001E5,39.10616,30.52557,465,FIXED WING,UNKNOWN
155C33,39.01442,32.57136,456,FIXED WING,UNKNOWN
507C42,40.25908,32.45667,483,FIXED WING,UNKNOWN
4BAA76,37.14825,32.05448,495,FIXED WING,UNKNOWN
507C42,40.25304,32.48663,484,FIXED WING,UNKNOWN
155C33,39.03000,32.56909,456,FIXED WING,UNKNOWN
5001E5,39.23680,30.44019,465,FIXED WING,UNKNOWN
4BAA76,37.11823,32.10363,496,FIXED WING,UNKNOWN
507C42,40.24681,32.51740,485,FIXED WING,UNKNOWN
155C33,39.05278,32.56580,457,FIXED WING,UNKNOWN
5001E5,39.25690,30.42700,465,FIXED WING,UNKNOWN
155C33,39.09993,32.55894,459,FIXED WING,UNKNOWN
4BAA76,37.10765,32.12093,496,FIXED WING,UNKNOWN
507C42,40.24059,32.54822,484,FIXED WING,UNKNOWN
5001E5,39.25890,30.42566,465,FIXED WING,UNKNOWN
155C33,39.12314,32.55560,459,FIXED WING,UNKNOWN
4BAA76,37.09241,32.14576,496,FIXED WING,UNKNOWN
507C42,40.23114,32.59531,485,FIXED WING,UNKNOWN
5001E5,39.62952,30.19748,469,FIXED WING,UNKNOWN
155C33,39.13788,32.55350,459,FIXED WING,UNKNOWN
5001E5,40.41898,29.77039,459,FIXED WING,UNKNOWN
155C33,39.16127,32.55010,458,FIXED WING,UNKNOWN
4BAA76,37.07676,32.17131,497,FIXED WING,UNKNOWN
06A091,41.01397,29.82058,432,FIXED WING,UNKNOWN
155C33,39.18446,32.54675,457,FIXED WING,UNKNOWN
155C33,39.20192,32.54419,457,FIXED WING,UNKNOWN
507C42,40.22453,32.62802,485,FIXED WING,UNKNOWN
155C33,39.22385,32.54103,457,FIXED WING,UNKNOWN
4BAA76,37.06659,32.18795,497,FIXED WING,UNKNOWN
507C42,40.21997,32.65068,487,FIXED WING,UNKNOWN
4BAA76,37.05103,32.21326,498,FIXED WING,UNKNOWN
155C33,39.24619,32.53778,456,FIXED WING,UNKNOWN
507C42,40.21413,32.67981,488,FIXED WING,UNKNOWN
4BAA76,37.03533,32.23884,498,FIXED WING,UNKNOWN
155C33,39.26912,32.53440,456,FIXED WING,UNKNOWN
4BAA76,37.02034,32.26326,499,FIXED WING,UNKNOWN
507C42,40.20168,32.74132,489,FIXED WING,UNKNOWN
155C33,39.28199,32.53253,455,FIXED WING,UNKNOWN
507C42,40.19513,32.77368,490,FIXED WING,UNKNOWN
155C33,39.30510,32.53040,458,FIXED WING,UNKNOWN
06A091,40.69988,30.50623,481,FIXED WING,UNKNOWN
4BAA76,37.01261,32.27580,499,FIXED WING,UNKNOWN
155C33,39.30611,32.53040,458,FIXED WING,UNKNOWN
155C33,39.36588,32.53656,464,FIXED WING,UNKNOWN
507C42,40.19046,32.79663,489,FIXED WING,UNKNOWN
06A091,40.53090,30.91675,478,FIXED WING,UNKNOWN
155C33,39.41424,32.55170,466,FIXED WING,UNKNOWN
4BAA76,36.99628,32.30226,499,FIXED WING,UNKNOWN
507C42,40.18427,32.82727,490,FIXED WING,UNKNOWN
06A091,40.51758,30.94399,479,FIXED WING,UNKNOWN
507C42,40.17815,32.85736,488,FIXED WING,UNKNOWN
155C33,39.43698,32.55996,467,FIXED WING,UNKNOWN
507C42,40.17343,32.88062,489,FIXED WING,UNKNOWN
06A38D,40.87971,30.71033,440,FIXED WING,UNKNOWN
06A091,40.50874,30.96198,479,FIXED WING,UNKNOWN
155C33,39.45277,32.56580,466,FIXED WING,UNKNOWN
06A091,40.41426,31.16223,479,FIXED WING,UNKNOWN
507C42,40.16748,32.91095,490,FIXED WING,UNKNOWN
155C33,39.47557,32.57422,466,FIXED WING,UNKNOWN
155C33,39.49799,32.58264,466,FIXED WING,UNKNOWN
06A091,40.38477,31.24886,479,FIXED WING,UNKNOWN
507C42,40.16196,32.94419,490,FIXED WING,UNKNOWN
06A38D,40.71249,30.16920,511,FIXED WING,UNKNOWN
155C33,39.51368,32.58862,465,FIXED WING,UNKNOWN
507C42,40.15768,32.97571,489,FIXED WING,UNKNOWN
06A091,40.37229,31.29543,480,FIXED WING,UNKNOWN
155C33,39.53604,32.59733,465,FIXED WING,UNKNOWN
06A38D,40.68045,30.38599,515,FIXED WING,UNKNOWN
507C42,40.15572,32.99353,489,FIXED WING,UNKNOWN
06A091,40.36102,31.34768,481,FIXED WING,UNKNOWN
155C33,39.55874,32.60632,466,FIXED WING,UNKNOWN
06A38D,40.67302,30.43562,517,FIXED WING,UNKNOWN
06A091,40.35558,31.37914,481,FIXED WING,UNKNOWN
155C33,39.58191,32.61560,467,FIXED WING,UNKNOWN
06A38D,40.52376,30.93207,514,FIXED WING,UNKNOWN
507C42,40.15292,33.02502,489,FIXED WING,UNKNOWN
155C33,39.59426,32.62054,465,FIXED WING,UNKNOWN
06A091,40.34546,31.44135,482,FIXED WING,UNKNOWN
155C33,39.61693,32.62981,466,FIXED WING,UNKNOWN
06A38D,40.51404,30.95186,514,FIXED WING,UNKNOWN
06A091,40.34033,31.47241,483,FIXED WING,UNKNOWN
507C42,40.15109,33.05530,489,FIXED WING,UNKNOWN
06A38D,40.50105,30.97826,514,FIXED WING,UNKNOWN
155C33,39.63877,32.63873,466,FIXED WING,UNKNOWN
507C42,40.15018,33.08124,488,FIXED WING,UNKNOWN
06A091,40.33685,31.49377,483,FIXED WING,UNKNOWN
06A38D,40.47200,31.03744,515,FIXED WING,UNKNOWN
155C33,39.65520,32.64551,467,FIXED WING,UNKNOWN
06A38D,40.45762,31.06678,514,FIXED WING,UNKNOWN
507C42,40.14981,33.11117,488,FIXED WING,UNKNOWN
06A091,40.33151,31.52614,483,FIXED WING,UNKNOWN
507C42,40.15141,33.17719,487,FIXED WING,UNKNOWN
06A091,40.32628,31.55798,483,FIXED WING,UNKNOWN
06A38D,40.37338,31.27356,513,FIXED WING,UNKNOWN
155C33,39.67685,32.65436,468,FIXED WING,UNKNOWN
06A38D,40.36684,31.30823,517,FIXED WING,UNKNOWN
06A091,40.31787,31.60904,484,FIXED WING,UNKNOWN
507C42,40.15238,33.20955,487,FIXED WING,UNKNOWN
155C33,39.72293,32.67328,469,FIXED WING,UNKNOWN
06A091,40.31252,31.64156,484,FIXED WING,UNKNOWN
06A38D,40.36158,31.34031,517,FIXED WING,UNKNOWN
507C42,40.15382,33.26273,487,FIXED WING,UNKNOWN
155C33,39.74439,32.68207,468,FIXED WING,UNKNOWN
507C42,40.15535,33.31829,487,FIXED WING,UNKNOWN
155C33,39.76138,32.68890,468,FIXED WING,UNKNOWN
06A091,40.30449,31.68994,483,FIXED WING,UNKNOWN
507C42,40.15624,33.34962,488,FIXED WING,UNKNOWN
06A38D,40.35218,31.39724,517,FIXED WING,UNKNOWN
155C33,39.78378,32.69794,469,FIXED WING,UNKNOWN
507C42,40.15712,33.38190,488,FIXED WING,UNKNOWN
06A38D,40.34096,31.46647,518,FIXED WING,UNKNOWN
155C33,39.80621,32.70695,469,FIXED WING,UNKNOWN
06A091,40.29909,31.72217,484,FIXED WING,UNKNOWN
507C42,40.15801,33.41516,488,FIXED WING,UNKNOWN
06A38D,40.33551,31.50017,519,FIXED WING,UNKNOWN
06A091,40.29396,31.75299,484,FIXED WING,UNKNOWN
155C33,39.82256,32.71352,468,FIXED WING,UNKNOWN
06A38D,40.33165,31.52415,519,FIXED WING,UNKNOWN
155C33,39.84361,32.72200,467,FIXED WING,UNKNOWN
507C42,40.15843,33.42984,488,FIXED WING,UNKNOWN
06A091,40.29375,31.75430,484,FIXED WING,UNKNOWN
06A38D,40.32629,31.55729,519,FIXED WING,UNKNOWN
507C42,40.16455,33.67126,488,FIXED WING,UNKNOWN
155C33,39.86609,32.73096,466,FIXED WING,UNKNOWN
06A091,40.28016,31.83569,485,FIXED WING,UNKNOWN
507C42,40.16528,33.70142,488,FIXED WING,UNKNOWN
155C33,39.88875,32.74003,465,FIXED WING,UNKNOWN
06A38D,40.32088,31.59064,521,FIXED WING,UNKNOWN
155C33,39.90271,32.74559,465,FIXED WING,UNKNOWN
06A091,40.27483,31.86761,484,FIXED WING,UNKNOWN
155C33,39.92509,32.75458,465,FIXED WING,UNKNOWN
507C42,40.16615,33.73688,489,FIXED WING,UNKNOWN
06A091,40.26964,31.89830,484,FIXED WING,UNKNOWN
06A38D,40.31676,31.61554,521,FIXED WING,UNKNOWN
06A091,40.26535,31.92145,485,FIXED WING,UNKNOWN
06A38D,40.31135,31.64861,521,FIXED WING,UNKNOWN
155C33,39.94801,32.76392,465,FIXED WING,UNKNOWN
507C42,40.16657,33.75917,489,FIXED WING,UNKNOWN
06A38D,40.30591,31.68158,520,FIXED WING,UNKNOWN
06A091,40.25870,31.95286,485,FIXED WING,UNKNOWN
06A38D,40.30032,31.71553,520,FIXED WING,UNKNOWN
06A091,40.25189,31.98413,483,FIXED WING,UNKNOWN
507C42,40.16656,33.76080,489,FIXED WING,UNKNOWN
155C33,39.96416,32.77072,466,FIXED WING,UNKNOWN
507C42,40.16541,33.82210,491,FIXED WING,UNKNOWN
06A091,40.24709,32.00629,483,FIXED WING,UNKNOWN
155C33,39.98520,32.77960,466,FIXED WING,UNKNOWN
507C42,40.15824,33.90537,492,FIXED WING,UNKNOWN
06A091,40.24077,32.03552,484,FIXED WING,UNKNOWN
507C42,40.14646,33.99057,492,FIXED WING,UNKNOWN
155C33,40.00877,32.78949,466,FIXED WING,UNKNOWN
06A38D,40.29749,31.73254,520,FIXED WING,UNKNOWN
06A091,40.23384,32.06741,484,FIXED WING,UNKNOWN
45AB54,37.33163,30.61235,472,FIXED WING,UNKNOWN
06A38D,40.29199,31.76569,520,FIXED WING,UNKNOWN
155C33,40.05313,32.81085,469,FIXED WING,UNKNOWN
06A091,40.22768,32.09595,484,FIXED WING,UNKNOWN
155C33,40.06746,32.82031,470,FIXED WING,UNKNOWN
06A38D,40.28589,31.80236,520,FIXED WING,UNKNOWN
06A38D,40.28192,31.82581,520,FIXED WING,UNKNOWN
06A091,40.22360,32.11475,483,FIXED WING,UNKNOWN
155C33,40.08776,32.83657,473,FIXED WING,UNKNOWN
06A091,40.21676,32.14631,483,FIXED WING,UNKNOWN
06A38D,40.27630,31.85910,521,FIXED WING,UNKNOWN
06A38D,40.26396,31.92558,520,FIXED WING,UNKNOWN
155C33,40.10745,32.85611,475,FIXED WING,UNKNOWN
06A091,40.21033,32.17577,484,FIXED WING,UNKNOWN
06A38D,40.25739,31.95850,519,FIXED WING,UNKNOWN
06A091,40.20526,32.19905,484,FIXED WING,UNKNOWN
45AB54,37.64955,30.89729,471,FIXED WING,UNKNOWN
06A38D,40.25251,31.98195,519,FIXED WING,UNKNOWN
06A091,40.19883,32.22845,482,FIXED WING,UNKNOWN
155C33,40.12042,32.87097,476,FIXED WING,UNKNOWN
155C33,40.13757,32.89095,476,FIXED WING,UNKNOWN
45AB54,37.69560,30.90390,470,FIXED WING,UNKNOWN
06A091,40.18538,32.28986,482,FIXED WING,UNKNOWN
155C33,40.15558,32.91180,476,FIXED WING,UNKNOWN
06A38D,40.24520,32.01572,519,FIXED WING,UNKNOWN
155C33,40.17334,32.93231,476,FIXED WING,UNKNOWN
06A38D,40.23794,32.04918,520,FIXED WING,UNKNOWN
06A091,40.17854,32.32096,482,FIXED WING,UNKNOWN
45AB54,37.74312,30.91068,470,FIXED WING,UNKNOWN
155C33,40.18336,32.94397,477,FIXED WING,UNKNOWN
06A38D,40.23286,32.07271,520,FIXED WING,UNKNOWN
06A091,40.17384,32.34235,482,FIXED WING,UNKNOWN
45AB54,37.80748,30.91991,469,FIXED WING,UNKNOWN
155C33,40.20144,32.96498,477,FIXED WING,UNKNOWN
06A091,40.16716,32.37274,482,FIXED WING,UNKNOWN
45AB54,37.84648,30.92558,469,FIXED WING,UNKNOWN
06A091,40.16075,32.40173,481,FIXED WING,UNKNOWN
155C33,40.21994,32.98657,477,FIXED WING,UNKNOWN
06A38D,40.22594,32.10480,520,FIXED WING,UNKNOWN
45AB54,37.86932,30.92884,468,FIXED WING,UNKNOWN
06A091,40.15615,32.42421,481,FIXED WING,UNKNOWN
06A38D,40.21912,32.13611,519,FIXED WING,UNKNOWN
155C33,40.23207,33.00073,476,FIXED WING,UNKNOWN
45AB54,38.12880,30.96700,464,FIXED WING,UNKNOWN
06A38D,40.21159,32.17059,519,FIXED WING,UNKNOWN
06A091,40.14902,32.45474,481,FIXED WING,UNKNOWN
45AB54,38.14500,30.96938,464,FIXED WING,UNKNOWN
06A091,40.14253,32.48407,481,FIXED WING,UNKNOWN
06A38D,40.20772,32.18823,519,FIXED WING,UNKNOWN
155C33,40.25047,33.02216,475,FIXED WING,UNKNOWN
45AB54,38.16697,30.97255,464,FIXED WING,UNKNOWN
06A091,40.13544,32.51636,480,FIXED WING,UNKNOWN
45AB54,38.19062,30.97601,464,FIXED WING,UNKNOWN
06A38D,40.20042,32.22140,518,FIXED WING,UNKNOWN
155C33,40.28700,33.06470,475,FIXED WING,UNKNOWN
06A091,40.13189,32.53233,480,FIXED WING,UNKNOWN
06A38D,40.19292,32.25567,518,FIXED WING,UNKNOWN
06A091,40.12496,32.56372,480,FIXED WING,UNKNOWN
155C33,40.30435,33.08466,475,FIXED WING,UNKNOWN
06A091,40.11816,32.59419,479,FIXED WING,UNKNOWN
45AB54,38.21471,30.97946,463,FIXED WING,UNKNOWN
06A38D,40.18771,32.27939,518,FIXED WING,UNKNOWN
45AB54,38.22743,30.98133,463,FIXED WING,UNKNOWN
06A091,40.11324,32.61621,479,FIXED WING,UNKNOWN
06A38D,40.17371,32.34308,517,FIXED WING,UNKNOWN
155C33,40.31763,33.09987,475,FIXED WING,UNKNOWN
06A091,40.10674,32.64526,479,FIXED WING,UNKNOWN
45AB54,38.25127,30.98473,463,FIXED WING,UNKNOWN
06A38D,40.16625,32.37708,517,FIXED WING,UNKNOWN
155C33,40.33575,33.12054,476,FIXED WING,UNKNOWN
155C33,40.35329,33.14032,476,FIXED WING,UNKNOWN
06A38D,40.15929,32.40863,516,FIXED WING,UNKNOWN
45AB54,38.27446,30.98807,462,FIXED WING,UNKNOWN
06A091,40.09305,32.70673,478,FIXED WING,UNKNOWN
155C33,40.38341,33.17401,475,FIXED WING,UNKNOWN
06A38D,40.15452,32.43027,516,FIXED WING,UNKNOWN
45AB54,38.29122,30.99046,462,FIXED WING,UNKNOWN
06A38D,40.14674,32.46553,515,FIXED WING,UNKNOWN
06A091,40.08646,32.73614,477,FIXED WING,UNKNOWN
155C33,40.38519,33.17596,475,FIXED WING,UNKNOWN
45AB54,38.31285,30.99360,462,FIXED WING,UNKNOWN
06A38D,40.13979,32.49701,515,FIXED WING,UNKNOWN
06A091,40.08156,32.75775,478,FIXED WING,UNKNOWN
45AB54,38.35950,31.00038,461,FIXED WING,UNKNOWN
155C33,40.41989,33.21539,474,FIXED WING,UNKNOWN
155C33,40.42163,33.21735,474,FIXED WING,UNKNOWN
06A091,40.07510,32.78639,478,FIXED WING,UNKNOWN
45AB54,38.38362,31.00394,461,FIXED WING,UNKNOWN
06A38D,40.13454,32.52072,515,FIXED WING,UNKNOWN
06A091,40.06714,32.81836,478,FIXED WING,UNKNOWN
45AB54,38.40015,31.00634,461,FIXED WING,UNKNOWN
06A38D,40.12729,32.55341,515,FIXED WING,UNKNOWN
7100B6,40.04938,29.87012,442,FIXED WING,UNKNOWN
06A091,40.06109,32.83982,478,FIXED WING,UNKNOWN
06A38D,40.12007,32.58601,515,FIXED WING,UNKNOWN
45AB54,38.44611,31.01237,459,FIXED WING,UNKNOWN
06A091,40.05266,32.86860,479,FIXED WING,UNKNOWN
06A38D,40.11295,32.61791,515,FIXED WING,UNKNOWN
45AB54,38.46263,31.01226,456,FIXED WING,UNKNOWN
